payment_id_a,payment_id_b,customer_id,order_id_a,order_id_b,amount_a,amount_b,created_at_a,created_at_b,status_a,status_b,method_a,method_b,time_gap_seconds,scenario,confidence_score,is_double_capture,refundable_amount
pay_902641,pay_902642,cust_00080,order_701891,order_701892,99999,99999,1787671506,1787671514,captured,captured,netbanking,netbanking,8,Multiple Browser Tabs Checkout,97.0,True,99999
pay_902303,pay_902304,cust_00011,order_701553,order_701554,34999,34999,1787589001,1787589018,captured,captured,card,card,17,Multiple Browser Tabs Checkout,97.0,True,34999
pay_902369,pay_902370,cust_00011,order_701619,order_701620,19999,19999,1787591626,1787591642,captured,captured,upi,upi,16,Multiple Browser Tabs Checkout,97.0,True,19999
pay_901221,pay_901222,cust_00085,order_700961,order_700961,149999,149999,1787598647,1787598677,captured,captured,card,card,30,Network Timeout Retry,97.0,True,149999
pay_902413,pay_902414,cust_00017,order_701663,order_701664,299999,299999,1787530725,1787530743,captured,captured,wallet,wallet,18,Multiple Browser Tabs Checkout,97.0,True,299999
pay_902233,pay_902234,cust_00017,order_701483,order_701484,199999,199999,1787589090,1787589107,captured,captured,upi,upi,17,Multiple Browser Tabs Checkout,97.0,True,199999
pay_902835,pay_902836,cust_00017,order_702085,order_702086,14999,14999,1787669084,1787669101,failed,captured,wallet,wallet,17,Gateway Retry with Different IDs,97.0,False,0
pay_902527,pay_902528,cust_00018,order_701777,order_701778,34999,34999,1787683415,1787683432,captured,captured,card,card,17,Multiple Browser Tabs Checkout,97.0,True,34999
pay_902879,pay_902880,cust_00086,order_702129,order_702130,249999,249999,1787536692,1787536714,failed,captured,upi,upi,22,Gateway Retry with Different IDs,97.0,False,0
pay_902475,pay_902476,cust_00012,order_701725,order_701726,7499,7499,1787630800,1787630808,captured,captured,netbanking,netbanking,8,Multiple Browser Tabs Checkout,97.0,True,7499
pay_902269,pay_902270,cust_00012,order_701519,order_701520,7499,7499,1787675257,1787675267,captured,captured,card,card,10,Multiple Browser Tabs Checkout,97.0,True,7499
pay_902301,pay_902302,cust_00147,order_701551,order_701552,299999,299999,1787587632,1787587638,captured,captured,card,card,6,Multiple Browser Tabs Checkout,97.0,True,299999
pay_902677,pay_902678,cust_00013,order_701927,order_701928,24999,24999,1787619189,1787619198,captured,captured,wallet,wallet,9,Multiple Browser Tabs Checkout,97.0,True,24999
pay_901621,pay_901622,cust_00147,order_701161,order_701161,149999,149999,1787610162,1787610185,captured,captured,card,card,23,Network Timeout Retry,97.0,True,149999
pay_902725,pay_902726,cust_00014,order_701975,order_701976,12499,12499,1787521638,1787521664,failed,captured,upi,upi,26,Gateway Retry with Different IDs,97.0,False,0
pay_902673,pay_902674,cust_00147,order_701923,order_701924,12499,12499,1787679274,1787679286,captured,captured,card,card,12,Multiple Browser Tabs Checkout,97.0,True,12499
pay_902313,pay_902314,cust_00147,order_701563,order_701564,149999,149999,1787684166,1787684185,captured,captured,card,card,19,Multiple Browser Tabs Checkout,97.0,True,149999
pay_902257,pay_902258,cust_00143,order_701507,order_701508,12499,12499,1787535746,1787535754,captured,captured,upi,upi,8,Multiple Browser Tabs Checkout,97.0,True,12499
pay_902541,pay_902542,cust_00143,order_701791,order_701792,99999,99999,1787668317,1787668327,captured,captured,netbanking,netbanking,10,Multiple Browser Tabs Checkout,97.0,True,99999
pay_902383,pay_902384,cust_00145,order_701633,order_701634,149999,149999,1787573966,1787573974,captured,captured,wallet,wallet,8,Multiple Browser Tabs Checkout,97.0,True,149999
pay_902737,pay_902738,cust_00145,order_701987,order_701988,299999,299999,1787616278,1787616288,failed,captured,upi,upi,10,Gateway Retry with Different IDs,97.0,False,0
pay_902757,pay_902758,cust_00019,order_702007,order_702008,49999,49999,1787531434,1787531460,failed,captured,wallet,wallet,26,Gateway Retry with Different IDs,97.0,False,0
pay_902515,pay_902516,cust_00087,order_701765,order_701766,12499,12499,1787536654,1787536672,captured,captured,wallet,wallet,18,Multiple Browser Tabs Checkout,97.0,True,12499
pay_902273,pay_902274,cust_00019,order_701523,order_701524,299999,299999,1787640099,1787640114,captured,captured,upi,upi,15,Multiple Browser Tabs Checkout,97.0,True,299999
pay_901405,pay_901406,cust_00087,order_701053,order_701053,24999,24999,1787662131,1787662148,captured,captured,wallet,wallet,17,Network Timeout Retry,97.0,True,24999
pay_901407,pay_901408,cust_00021,order_701054,order_701054,9999,9999,1787554877,1787554902,captured,captured,netbanking,netbanking,25,Network Timeout Retry,97.0,True,9999
pay_902799,pay_902800,cust_00088,order_702049,order_702050,299999,299999,1787551913,1787551928,failed,captured,upi,upi,15,Gateway Retry with Different IDs,97.0,False,0
pay_902781,pay_902782,cust_00021,order_702031,order_702032,299999,299999,1787567349,1787567367,failed,captured,wallet,wallet,18,Gateway Retry with Different IDs,97.0,False,0
pay_902699,pay_902700,cust_00189,order_701949,order_701950,74999,74999,1787528065,1787528071,captured,captured,netbanking,netbanking,6,Multiple Browser Tabs Checkout,97.0,True,74999
pay_901213,pay_901214,cust_00089,order_700957,order_700957,34999,34999,1787668744,1787668759,captured,captured,wallet,wallet,15,Network Timeout Retry,97.0,True,34999
pay_901427,pay_901428,cust_00189,order_701064,order_701064,14999,14999,1787623697,1787623716,captured,captured,wallet,wallet,19,Network Timeout Retry,97.0,True,14999
pay_902333,pay_902334,cust_00189,order_701583,order_701584,199999,199999,1787645589,1787645601,captured,captured,upi,upi,12,Multiple Browser Tabs Checkout,97.0,True,199999
pay_902513,pay_902514,cust_00190,order_701763,order_701764,299999,299999,1787526623,1787526634,captured,captured,upi,upi,11,Multiple Browser Tabs Checkout,97.0,True,299999
pay_901525,pay_901526,cust_00142,order_701113,order_701113,9999,9999,1787607221,1787607250,captured,captured,card,card,29,Network Timeout Retry,97.0,True,9999
pay_902205,pay_902206,cust_00142,order_701455,order_701456,4999,4999,1787629616,1787629630,captured,captured,wallet,wallet,14,Multiple Browser Tabs Checkout,97.0,True,4999
pay_901261,pay_901262,cust_00190,order_700981,order_700981,299999,299999,1787588965,1787588988,captured,captured,card,card,23,Network Timeout Retry,97.0,True,299999
pay_901637,pay_901638,cust_00090,order_701169,order_701169,74999,74999,1787623127,1787623156,captured,captured,wallet,wallet,29,Network Timeout Retry,97.0,True,74999
pay_902403,pay_902404,cust_00090,order_701653,order_701654,14999,14999,1787666520,1787666527,captured,captured,wallet,wallet,7,Multiple Browser Tabs Checkout,97.0,True,14999
pay_901399,pay_901400,cust_00091,order_701050,order_701050,19999,19999,1787649317,1787649346,captured,captured,wallet,wallet,29,Network Timeout Retry,97.0,True,19999
pay_902439,pay_902440,cust_00092,order_701689,order_701690,9999,9999,1787562558,1787562576,captured,captured,card,card,18,Multiple Browser Tabs Checkout,97.0,True,9999
pay_902857,pay_902858,cust_00092,order_702107,order_702108,299999,299999,1787577138,1787577158,failed,captured,netbanking,netbanking,20,Gateway Retry with Different IDs,97.0,False,0
pay_901567,pay_901568,cust_00092,order_701134,order_701134,99999,99999,1787636842,1787636870,captured,captured,wallet,wallet,28,Network Timeout Retry,97.0,True,99999
pay_902675,pay_902676,cust_00023,order_701925,order_701926,34999,34999,1787560677,1787560687,captured,captured,upi,upi,10,Multiple Browser Tabs Checkout,97.0,True,34999
pay_901307,pay_901308,cust_00023,order_701004,order_701004,14999,14999,1787576461,1787576488,captured,captured,wallet,wallet,27,Network Timeout Retry,97.0,True,14999
pay_901431,pay_901432,cust_00092,order_701066,order_701066,249999,249999,1787664782,1787664811,captured,captured,netbanking,netbanking,29,Network Timeout Retry,97.0,True,249999
pay_902723,pay_902724,cust_00143,order_701973,order_701974,249999,249999,1787524638,1787524657,failed,captured,wallet,wallet,19,Gateway Retry with Different IDs,97.0,False,0
pay_902499,pay_902500,cust_00143,order_701749,order_701750,149999,149999,1787529653,1787529673,captured,captured,card,card,20,Multiple Browser Tabs Checkout,97.0,True,149999
pay_901591,pay_901592,cust_00143,order_701146,order_701146,74999,74999,1787531734,1787531763,captured,captured,upi,upi,29,Network Timeout Retry,97.0,True,74999
pay_901441,pay_901442,cust_00023,order_701071,order_701071,34999,34999,1787578648,1787578671,captured,captured,netbanking,netbanking,23,Network Timeout Retry,97.0,True,34999
pay_901371,pay_901372,cust_00094,order_701036,order_701036,9999,9999,1787588698,1787588726,captured,captured,wallet,wallet,28,Network Timeout Retry,97.0,True,9999
pay_901209,pay_901210,cust_00094,order_700955,order_700955,74999,74999,1787604720,1787604747,captured,captured,card,card,27,Network Timeout Retry,97.0,True,74999
pay_902329,pay_902330,cust_00094,order_701579,order_701580,9999,9999,1787612340,1787612351,captured,captured,card,card,11,Multiple Browser Tabs Checkout,97.0,True,9999
pay_902679,pay_902680,cust_00023,order_701929,order_701930,19999,19999,1787679125,1787679133,captured,captured,upi,upi,8,Multiple Browser Tabs Checkout,97.0,True,19999
pay_902555,pay_902556,cust_00094,order_701805,order_701806,19999,19999,1787647666,1787647681,captured,captured,card,card,15,Multiple Browser Tabs Checkout,97.0,True,19999
pay_902401,pay_902402,cust_00095,order_701651,order_701652,24999,24999,1787517547,1787517563,captured,captured,netbanking,netbanking,16,Multiple Browser Tabs Checkout,97.0,True,24999
pay_902409,pay_902410,cust_00187,order_701659,order_701660,299999,299999,1787539558,1787539565,captured,captured,wallet,wallet,7,Multiple Browser Tabs Checkout,97.0,True,299999
pay_902385,pay_902386,cust_00188,order_701635,order_701636,34999,34999,1787539533,1787539541,captured,captured,card,card,8,Multiple Browser Tabs Checkout,97.0,True,34999
pay_901351,pay_901352,cust_00139,order_701026,order_701026,4999,4999,1787579584,1787579609,captured,captured,wallet,wallet,25,Network Timeout Retry,97.0,True,4999
pay_901433,pay_901434,cust_00139,order_701067,order_701067,299999,299999,1787610229,1787610248,captured,captured,netbanking,netbanking,19,Network Timeout Retry,97.0,True,299999
pay_902753,pay_902754,cust_00188,order_702003,order_702004,299999,299999,1787551965,1787551978,failed,captured,upi,upi,13,Gateway Retry with Different IDs,97.0,False,0
pay_902535,pay_902536,cust_00139,order_701785,order_701786,19999,19999,1787680047,1787680053,captured,captured,card,card,6,Multiple Browser Tabs Checkout,97.0,True,19999
pay_901515,pay_901516,cust_00188,order_701108,order_701108,12499,12499,1787634543,1787634569,captured,captured,card,card,26,Network Timeout Retry,97.0,True,12499
pay_901599,pay_901600,cust_00188,order_701150,order_701150,7499,7499,1787652455,1787652475,captured,captured,netbanking,netbanking,20,Network Timeout Retry,97.0,True,7499
pay_901557,pay_901558,cust_00019,order_701129,order_701129,249999,249999,1787528908,1787528929,captured,captured,netbanking,netbanking,21,Network Timeout Retry,97.0,True,249999
pay_902241,pay_902242,cust_00142,order_701491,order_701492,9999,9999,1787557543,1787557549,captured,captured,wallet,wallet,6,Multiple Browser Tabs Checkout,97.0,True,9999
pay_901469,pay_901470,cust_00137,order_701085,order_701085,4999,4999,1787683460,1787683484,captured,captured,upi,upi,24,Network Timeout Retry,97.0,True,4999
pay_902517,pay_902518,cust_00186,order_701767,order_701768,34999,34999,1787647601,1787647614,captured,captured,netbanking,netbanking,13,Multiple Browser Tabs Checkout,97.0,True,34999
pay_901517,pay_901518,cust_00186,order_701109,order_701109,9999,9999,1787670730,1787670760,captured,captured,netbanking,netbanking,30,Network Timeout Retry,97.0,True,9999
pay_901505,pay_901506,cust_00096,order_701103,order_701103,199999,199999,1787558420,1787558450,captured,captured,card,card,30,Network Timeout Retry,97.0,True,199999
pay_902201,pay_902202,cust_00024,order_701451,order_701452,19999,19999,1787529344,1787529363,captured,captured,netbanking,netbanking,19,Multiple Browser Tabs Checkout,97.0,True,19999
pay_901473,pay_901474,cust_00024,order_701087,order_701087,9999,9999,1787600731,1787600756,captured,captured,card,card,25,Network Timeout Retry,97.0,True,9999
pay_902435,pay_902436,cust_00096,order_701685,order_701686,49999,49999,1787661505,1787661515,captured,captured,card,card,10,Multiple Browser Tabs Checkout,97.0,True,49999
pay_902539,pay_902540,cust_00097,order_701789,order_701790,34999,34999,1787521658,1787521668,captured,captured,wallet,wallet,10,Multiple Browser Tabs Checkout,97.0,True,34999
pay_902569,pay_902570,cust_00097,order_701819,order_701820,74999,74999,1787571155,1787571163,captured,captured,wallet,wallet,8,Multiple Browser Tabs Checkout,97.0,True,74999
pay_902557,pay_902558,cust_00098,order_701807,order_701808,7499,7499,1787575082,1787575098,captured,captured,wallet,wallet,16,Multiple Browser Tabs Checkout,97.0,True,7499
pay_902493,pay_902494,cust_00098,order_701743,order_701744,24999,24999,1787604303,1787604321,captured,captured,upi,upi,18,Multiple Browser Tabs Checkout,97.0,True,24999
pay_901367,pay_901368,cust_00093,order_701034,order_701034,74999,74999,1787547781,1787547804,captured,captured,netbanking,netbanking,23,Network Timeout Retry,97.0,True,74999
pay_901393,pay_901394,cust_00093,order_701047,order_701047,19999,19999,1787574908,1787574936,captured,captured,netbanking,netbanking,28,Network Timeout Retry,97.0,True,19999
pay_901413,pay_901414,cust_00093,order_701057,order_701057,149999,149999,1787586978,1787586998,captured,captured,wallet,wallet,20,Network Timeout Retry,97.0,True,149999
pay_902809,pay_902810,cust_00093,order_702059,order_702060,149999,149999,1787654483,1787654498,failed,captured,wallet,wallet,15,Gateway Retry with Different IDs,97.0,False,0
pay_902617,pay_902618,cust_00094,order_701867,order_701868,99999,99999,1787584024,1787584033,captured,captured,card,card,9,Multiple Browser Tabs Checkout,97.0,True,99999
pay_902485,pay_902486,cust_00136,order_701735,order_701736,12499,12499,1787682066,1787682076,captured,captured,upi,upi,10,Multiple Browser Tabs Checkout,97.0,True,12499
pay_901611,pay_901612,cust_00098,order_701156,order_701156,4999,4999,1787606054,1787606079,captured,captured,netbanking,netbanking,25,Network Timeout Retry,97.0,True,4999
pay_902687,pay_902688,cust_00098,order_701937,order_701938,9999,9999,1787663416,1787663427,captured,captured,wallet,wallet,11,Multiple Browser Tabs Checkout,97.0,True,9999
pay_901597,pay_901598,cust_00024,order_701149,order_701149,74999,74999,1787613775,1787613796,captured,captured,wallet,wallet,21,Network Timeout Retry,97.0,True,74999
pay_902695,pay_902696,cust_00022,order_701945,order_701946,4999,4999,1787538459,1787538474,captured,captured,wallet,wallet,15,Multiple Browser Tabs Checkout,97.0,True,4999
pay_902671,pay_902672,cust_00022,order_701921,order_701922,24999,24999,1787546871,1787546888,captured,captured,netbanking,netbanking,17,Multiple Browser Tabs Checkout,97.0,True,24999
pay_901561,pay_901562,cust_00099,order_701131,order_701131,12499,12499,1787606367,1787606389,captured,captured,upi,upi,22,Network Timeout Retry,97.0,True,12499
pay_902319,pay_902320,cust_00099,order_701569,order_701570,299999,299999,1787607184,1787607198,captured,captured,netbanking,netbanking,14,Multiple Browser Tabs Checkout,97.0,True,299999
pay_901425,pay_901426,cust_00022,order_701063,order_701063,99999,99999,1787568900,1787568922,captured,captured,wallet,wallet,22,Network Timeout Retry,97.0,True,99999
pay_902327,pay_902328,cust_00099,order_701577,order_701578,19999,19999,1787622427,1787622443,captured,captured,wallet,wallet,16,Multiple Browser Tabs Checkout,97.0,True,19999
pay_902307,pay_902308,cust_00022,order_701557,order_701558,49999,49999,1787635219,1787635237,captured,captured,card,card,18,Multiple Browser Tabs Checkout,97.0,True,49999
pay_901439,pay_901440,cust_00137,order_701070,order_701070,14999,14999,1787598670,1787598692,captured,captured,netbanking,netbanking,22,Network Timeout Retry,97.0,True,14999
pay_901623,pay_901624,cust_00022,order_701162,order_701162,24999,24999,1787649158,1787649177,captured,captured,wallet,wallet,19,Network Timeout Retry,97.0,True,24999
